nid,title,author,date,content,company,content_clean,sentiment
425552596,조만간 34만선 가겠네요 정상으로 복귀 한다네요 맘고생 끝 다시달려 봅니다 현명한판단 꼭 들고갑니다,멋진날들되길바랍니다,2026.07.15 11:38,모두부자되세요,SK하이닉스,모두부자되세요,중립
425552556,캠시스 올해 10배 먹을수 있는 작은종목 스터디 하시죠,시앙,2026.07.15 11:38,한번 스터디들 해 보시죠,SK하이닉스,한번 스터디들 해 보시죠,중립
425552552,내 나이 70 에 뭘 더바라겟냐?그냥,밤안개이슬비,2026.07.15 11:38,"내란수괴 수괴 일당
사형 찬성합니다
이게나라냐?",SK하이닉스,내란수괴 수괴 일당 사형 찬성합니다 이게나라냐?,안티
425552517,28절대 못뚫는다고 글쓰고,응안되,2026.07.15 11:37,"뚫리니까 바로 글삭하고 튀네 ㅋㅋㅋ
잠이나 쳐 자라 .....",SK하이닉스,뚫리니까 바로 글삭하고 튀네 잠이나 쳐 자라 .....,안티
425552506,진짜 궁금한게,hsh,2026.07.15 11:37,개검 갈아타가며 온갖 패악질에 조작질한 작부 쉴드치고 싶냐? 번테 잡범 아니고서야 도저히 납득이 안된다,SK하이닉스,개검 갈아타가며 온갖 패악질에 조작질한 작부 쉴드치고 싶냐? 번테 잡범 아니고서야 도저히 납득이 안된다,안티
425552494,삼전 답답하게 올라간다..하닉처럼 힘차게 올라가야지..,크게웃으며살자,2026.07.15 11:37,sk스퀘어에서 있으며 삼전 지켜본다..폭등이라도 해야지..거지팔자 면하려면...,SK하이닉스,sk스퀘어에서 있으며 삼전 지켜본다..폭등이라도 해야지..거지팔자 면하려면...,찬티
425552471,오늘은 전업종 전종목 상승하는날 몇일전에도 올상승하다 올하락,sjd,2026.07.15 11:37,지속상승하면 좋으련만,SK하이닉스,지속상승하면 좋으련만,찬티
425552470,하늘 높이 올라라~~~~~,매너있는매도기술자,2026.07.15 11:37,자~~~올라 감니다 꽉 잡으세요...,SK하이닉스,자 올라 감니다 꽉 잡으세요...,찬티
425552430,36층38층 살아있죠?,원이777,2026.07.15 11:37,희망이 있다잉,SK하이닉스,희망이 있다잉,찬티
425552424,흡혈귀들한테,현이짱,2026.07.15 11:37,"개미 피만 빨렸네
시체가 많이 있것어
그냥 3십만 빨리 가자 일단계
그래야 동생 하니 따라온다",SK하이닉스,개미 피만 빨렸네 시체가 많이 있것어 그냥 3십만 빨리 가자 일단계 그래야 동생 하니 따라온다,안티
425552409,!!!!,k1140001,2026.07.15 11:37,좋습니다. 변동성이 약화되면서 안정적 상승세 유지됨. 바닥확인한 상태로 외부 악재만 없다면 재상승으로 전환된다고 봄. 최고의 재료 보유 종목으로 기대감 커짐.,SK하이닉스,좋습니다. 변동성이 약화되면서 안정적 상승세 유지됨. 바닥확인한 상태로 외부 악재만 없다면 재상승으로 전환된다고 봄. 최고의 재료 보유 종목으로 기대감 커짐.,찬티
425552403,ADR하고싶냐,적극적인힌트까마귀,2026.07.15 11:37,"진짜 진행하면 ADR상장할때까지, 상장 후 몇일 폭락한다",SK하이닉스,"진짜 진행하면 ADR상장할때까지, 상장 후 몇일 폭락한다",안티
425552400,보완 수사로 덮은 김학의 x간 사건,음븡이,2026.07.15 11:37,"김학의 前 법무부 차관 사건 요점 정리
1. 성접대하라고 부른것도 아니고 그냥 어떤 여성을 성폭행한뒤 협박해서 계속 강제 성폭행/성접대 시킴.
2. 피로회복제인척 물뽕과 최음제로 특수강간.
3. 흉기로 협박하고 영상찍은거 부모님한테 보여준다고 하면서 인생망치고 싶지 않으면 말들으라고 계속 끌고다니면서 성폭행. 그런 여성들이 30명이나 되고, 1년 6개월이나 지속됐음. (그 중 5명은 대학생)
4. 김학의는 그냥 접대만 받은게 아니고 적극적으로 강간을 한 것으로 보임. 별장에서는 각종 음란비디오와 쇠사슬, 채찍 등이 발견됨.
5. 저런 영상들이 가족들한테 협박용으로 당당히 보내짐.. 그게 피해자측의 증거로 쓰임.... (여기 얽힌건 윤중천)
6. 경찰은 ‘김 차관의 얼굴이 확실히 식별된다’고 밝혔고 음성도 95퍼가 일치했지만, 검사는 조사 자체를 안하고 조서를 조작함
7. 첫번째 재판: 김학의 무혐의 판결
8. 무혐의 발표 나기 전에 담당 검사들이 맡았던 연예인 도박사건 같은거 터뜨려서 세간의 시선 돌림.
9. 피해자가 직접 탄원서를 내고 재수사 촉구함. ""영상속의 여성은 나다""라고 직접 등장하고 박근혜한테 직접 편지까지 씀. ( 편지 쓴 여성은 스스로 생을 마감함)
10. 그러나 검사 수사 당시 녹취록: ""얼굴도 이쁘게 생겼는데 잊고 살아라""
11. 두번째 재판: 김학의 무혐의 판결
12. 최근 드러난 진실 - 김학의는 최순실-박근혜 사람이었고 수사에 외압을 넣어 수사를 무마시켰던 것.
13. 경찰쪽에서 3만건이나 되는 증거를 날려버림
14. 게다가 김학의만이 아니라 다른 유력인사들도 영상에 나왔다고함. 관련 증거 영상 14건을 없애버림
15. PD수첩이 공개한 ‘윤회장 성접대 리스트’
김학의(전 법무부 차관),성○○(전 ○○원 국장),박○○(일산○○병원 원장),이○○(○○당 인수위 대변인실),박○○(○○○건설 대표),이○○(○○그룹 부회장),문○○(○○○그룹 회장),김○○(○○건설 회장),하○○(○○대 교수),지○○(○○○피부과 원장),최○○,손○○
당시 법무부장관 황교안",SK하이닉스,"김학의 법무부 차관 사건 요점 정리 1. 성접대하라고 부른것도 아니고 그냥 어떤 여성을 성폭행한뒤 협박해서 계속 강제 성폭행 성접대 시킴. 2. 피로회복제인척 물뽕과 최음제로 특수강간. 3. 흉기로 협박하고 영상찍은거 부모님한테 보여준다고 하면서 인생망치고 싶지 않으면 말들으라고 계속 끌고다니면서 성폭행. 그런 여성들이 30명이나 되고, 1년 6개월이나 지속됐음. 그 중 5명은 대학생 4. 김학의는 그냥 접대만 받은게 아니고 적극적으로 강간을 한 것으로 보임. 별장에서는 각종 음란비디오와 쇠사슬, 채찍 등이 발견됨. 5. 저런 영상들이 가족들한테 협박용으로 당당히 보내짐.. 그게 피해자측의 증거로 쓰임.... 여기 얽힌건 윤중천 6. 경찰은 김 차관의 얼굴이 확실히 식별된다 고 밝혔고 음성도 95퍼가 일치했지만, 검사는 조사 자체를 안하고 조서를 조작함 7. 첫번째 재판 김학의 무혐의 판결 8. 무혐의 발표 나기 전에 담당 검사들이 맡았던 연예인 도박사건 같은거 터뜨려서 세간의 시선 돌림. 9. 피해자가 직접 탄원서를 내고 재수사 촉구함. 영상속의 여성은 나다 라고 직접 등장하고 박근혜한테 직접 편지까지 씀. 편지 쓴 여성은 스스로 생을 마감함 10. 그러나 검사 수사 당시 녹취록 얼굴도 이쁘게 생겼는데 잊고 살아라 11. 두번째 재판 김학의 무혐의 판결 12. 최근 드러난 진실 김학의는 최순실 박근혜 사람이었고 수사에 외압을 넣어 수사를 무마시켰던 것. 13. 경찰쪽에서 3만건이나 되는 증거를 날려버림 14. 게다가 김학의만이 아니라 다른 유력인사들도 영상에 나왔다고함. 관련 증거 영상 14건을 없애버림 15. PD수첩이 공개한 윤회장 성접대 리스트 김학의 전 법무부 차관 ,성 전 원 국장 ,박 일산 병원 원장 ,이 당 인수위 대변인실 ,박 건설 대표 ,이 그룹 부회장 ,문 그룹 회장 ,김 건설 회장 ,하 대 교수 ,지 피부과 원장 ,최 ,손 당시 법무부장관 황교안",안티
425552343,5.6 ~ 7.14. 개인 평균단가?,7원칙,2026.07.15 11:36,".5.6 ~ 7.14.
개인평균매수단가 30만 6000원
5.6 ~7.14. 개인 33.8조 매수
30만원까지는 물린 물량 안나오기쉬우니
30만원까지는 쉽게 올라갈걸
개인평균매수단가 밑에서 목표가 설정.
30만원까지는 쉽게 가겠지
30만원까지 올라라
30만 6000원 근처에 올수록
개인평균매수단가 근처에 오니
서로 본전 탈출하는 사람 많아질걸.
거래량도 5.6 ~ 7.14 매수거래량..
33.8조이상 거래대금 터져야..
30만원까지는 쉽게 올라가자..
30만6000원 밑에까지만 목표가 설정",SK하이닉스,.5.6 7.14. 개인평균매수단가 30만 6000원 5.6 7.14. 개인 33.8조 매수 30만원까지는 물린 물량 안나오기쉬우니 30만원까지는 쉽게 올라갈걸 개인평균매수단가 밑에서 목표가 설정. 30만원까지는 쉽게 가겠지 30만원까지 올라라 30만 6000원 근처에 올수록 개인평균매수단가 근처에 오니 서로 본전 탈출하는 사람 많아질걸. 거래량도 5.6 7.14 매수거래량.. 33.8조이상 거래대금 터져야.. 30만원까지는 쉽게 올라가자.. 30만6000원 밑에까지만 목표가 설정,찬티
425552335,이거 환불 되나요?,양봉페페,2026.07.15 11:36,우리 애아빠가 화가 많이 났거든요?,SK하이닉스,우리 애아빠가 화가 많이 났거든요?,중립
425552312,국내주식답없다,뒤꿈치에서정수리,2026.07.15 11:36,다 팔고 닉스ADR로 가자 정부 정책이 개망,SK하이닉스,다 팔고 닉스ADR로 가자 정부 정책이 개망,안티
425552306,큰거 안바란다 55만원 가자!!,몰입한일봉차트금손,2026.07.15 11:36,"200만원 찍으면 좋겠지만
난 55만원 정도도 만족한다
가즈아!!",SK하이닉스,200만원 찍으면 좋겠지만 난 55만원 정도도 만족한다 가즈아!!,찬티
425552283,인생 뭐 있냐? 인생은 한방 이지,pageup,2026.07.15 11:36,"어차피 흙수저로 태어나서
인생역전을 하긴 쉽지않다
지금이 그 인생 역전의 기회다
모든 영끌 신욤 레버리지를
모아 모아 모아서
어제 최저가에 몰빵쳐놨다
벌써 수익이 어마어마 한데
100만원 까지는 흔들리지 않을테다",SK하이닉스,어차피 흙수저로 태어나서 인생역전을 하긴 쉽지않다 지금이 그 인생 역전의 기회다 모든 영끌 신욤 레버리지를 모아 모아 모아서 어제 최저가에 몰빵쳐놨다 벌써 수익이 어마어마 한데 100만원 까지는 흔들리지 않을테다,찬티
425552261,에헴,불안한호재이슈마법사,2026.07.15 11:35,어떤 10엘름이 안티질이냐,SK하이닉스,어떤 10엘름이 안티질이냐,안티
425552260,코인하고 다른걸 모르겠네,눈치좋은마법사,2026.07.15 11:35,"아무리봐도 그냥 오르고 내리는데
분석이 뭐가중요한지 모르겠음
돈많은애가 찍어누르면 내리는거고 사주면 오르고
오늘만봐도 내리는종목 몇개나있나 그냥 올리니까 오르는거지 ㅋㅋ",SK하이닉스,아무리봐도 그냥 오르고 내리는데 분석이 뭐가중요한지 모르겠음 돈많은애가 찍어누르면 내리는거고 사주면 오르고 오늘만봐도 내리는종목 몇개나있나 그냥 올리니까 오르는거지,안티
425552195,역시 하락은 물량뺏기였음,함께하는익절전략대장,2026.07.15 11:35,움쳐!! 50만!!,SK하이닉스,움쳐!! 50만!!,찬티
425552130,작,착한사람,2026.07.15 11:34,"전주 스타일이네 삼전
이십 사오만원대 매수한거
이십 팔만원대 다 던젓다
이젠 이나라 이상한 가짜 노마들이
삼전도 도박 주식 만들엇다
삼전 하이닉스 단일종목으로 만 이티에프 만든 앙마들은 누구이냐
ㅎㅎ",SK하이닉스,전주 스타일이네 삼전 이십 사오만원대 매수한거 이십 팔만원대 다 던젓다 이젠 이나라 이상한 가짜 노마들이 삼전도 도박 주식 만들엇다 삼전 하이닉스 단일종목으로 만 이티에프 만든 앙마들은 누구이냐,안티
425552095,자 이번스 형님들 화이또!!!,오리온스,2026.07.15 11:34,이제 밑으로 가즈아~,SK하이닉스,이제 밑으로 가즈아,안티
425552078,소부장주들 더 날라가네...,크게웃으며살자,2026.07.15 11:34,"한미반도체는 상한가로 가고 있다...삼전 뭐하냐??
하닉에 반도 안되네..이런..ㅋ",SK하이닉스,한미반도체는 상한가로 가고 있다...삼전 뭐하냐?? 하닉에 반도 안되네..이런..,안티
425552056,단타족 개미들,이금액에파는사람이있다니,2026.07.15 11:34,"얼른팔고,삼전에 얼씬들 말거라,
이십만원 벌었다고 자랑질말고,진득하게 들고있어야지
물만 흐린다",SK하이닉스,"얼른팔고,삼전에 얼씬들 말거라, 이십만원 벌었다고 자랑질말고,진득하게 들고있어야지 물만 흐린다",찬티
425551946,기쁜 소식,밤안개이슬비,2026.07.15 11:33,"대버번
깅거니 재판 연기
훈훈해요 기뻐요
훈훈해요 기뻐요
당연 한게 기쁘다니
그동인 얼마나
공정과 상식 이 무너졋는지
알겟다",SK하이닉스,대버번 깅거니 재판 연기 훈훈해요 기뻐요 훈훈해요 기뻐요 당연 한게 기쁘다니 그동인 얼마나 공정과 상식 이 무너졋는지 알겟다,찬티
425551929,빨간불일때사는사람없죠?,단단한급등흐름지성인,2026.07.15 11:33,개미업고 나락갑니다,SK하이닉스,개미업고 나락갑니다,안티
425551921,삼성전자 폭락한날 자사수매도 공시,삼전닉스ㅜㅜ,2026.07.15 11:33,이제 저점깨고 오르니 사고있네 주주환원없으니 주가가 이정도지. 마국기업 본받아라. 2천억 온누리 그딴거 너내제풓파느라고. 이재용 개인사 쇼츠 그만올리고 관심 없다 회사가. 주주생각하는가 그러니 돈벌어도 주가가 이정도지,SK하이닉스,이제 저점깨고 오르니 사고있네 주주환원없으니 주가가 이정도지. 마국기업 본받아라. 2천억 온누리 그딴거 너내제풓파느라고. 이재용 개인사 쇼츠 그만올리고 관심 없다 회사가. 주주생각하는가 그러니 돈벌어도 주가가 이정도지,안티
425551912,지금이야 풀매수,열정적인코스피제왕,2026.07.15 11:33,지금사야되는데 다들 뭘모르네,SK하이닉스,지금사야되는데 다들 뭘모르네,찬티
425551899,일하고 왔는데... 280 아직도 못 뚫고 있네~~,이거슨뭐여,2026.07.15 11:33,오늘 종가 280 뚫길 바라면 욕심인가...,SK하이닉스,오늘 종가 280 뚫길 바라면 욕심인가...,찬티
425551897,어제 파신분들 감사합니다,park11334,2026.07.15 11:32,덕분에 개미가 털려서 상승하네요 ^^,SK하이닉스,덕분에 개미가 털려서 상승하네요,안티
425551852,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,자산가금나와라뚝딱,2026.07.15 11:32,말했제 그랬제????????? 2억 꺼억 하고 나갑니당~~ 돈 벌기 쉽노;;,SK하이닉스,말했제 그랬제????????? 2억 꺼억 하고 나갑니당 돈 벌기 쉽노,찬티
425551767,파운드리에 속지마세요,단일종목에6억투자,2026.07.15 11:32,"파운드리에 속지마세요
TSMC와의 기술격차를 좁힌다는 보장이 없습니다.
유투브, 매체 믿지 마세요.
[ 삼성이 2등 기업인 이유 ]
메모리 1등 : 닉스
파운드리 1등 : TSMC
스마트폰 1등 : 애플
가전 1등 : LG
조선 1등 : 현대
앞으로는 초격차 1등만 살아 남는다.",SK하이닉스,"파운드리에 속지마세요 TSMC와의 기술격차를 좁힌다는 보장이 없습니다. 유투브, 매체 믿지 마세요. 삼성이 2등 기업인 이유 메모리 1등 닉스 파운드리 1등 TSMC 스마트폰 1등 애플 가전 1등 LG 조선 1등 현대 앞으로는 초격차 1등만 살아 남는다.",안티
